10.500004 0.036211 99.686401 9.587063 -86.349083 -49.937309 9.587090 86.421494 -49.937309 9.587155
10.600004 0.036904 99.680397 9.678369 -86.344231 -49.936108 9.678395 86.418022 -49.936108 9.678463
10.700005 0.037604 99.674332 9.769674 -86.339333 -49.934895 9.769701 86.414520 -49.934895 9.769771
10.800005 0.038311 99.668213 9.860980 -86.334389 -49.933670 9.861007 86.410988 -49.933670 9.861078
10.900005 0.039025 99.662033 9.952286 -86.329391 -49.932434 9.952312 86.407417 -49.932434 9.952386
11.000006 0.039745 99.655800 10.043591 -86.324348 -49.931187 10.043618 86.403816 -49.931187 10.043694
11.100006 0.040471 99.649506 10.134897 -86.319260 -49.929928 10.134924 86.400185 -49.929928 10.135001
11.200006 0.041204 99.643158 10.226203 -86.314125 -49.928658 10.226230 86.396515 -49.928658 10.226309
11.300007 0.041944 99.636749 10.317509 -86.308945 -49.927376 10.317535 86.392815 -49.927376 10.317616
11.400007 0.042690 99.630287 10.408814 -86.303719 -49.926083 10.408841 86.389084 -49.926083 10.408924
11.500008 0.043443 99.623764 10.500120 -86.298447 -49.924778 10.500147 86.385323 -49.924778 10.500232
11.600008 0.044203 99.617188 10.591426 -86.293129 -49.923462 10.591453 86.381523 -49.923462 10.591539
11.700008 0.044969 99.610550 10.682732 -86.287766 -49.922134 10.682758 86.377693 -49.922134 10.682847
11.800009 0.045742 99.603859 10.774037 -86.282356 -49.920795 10.774064 86.373833 -49.920795 10.774155
11.900009 0.046521 99.597107 10.865343 -86.276901 -49.919445 10.865370 86.369934 -49.919445 10.865462
12.000010 0.047307 99.590302 10.956649 -86.271400 -49.918083 10.956676 86.366005 -49.918083 10.956770
12.100010 0.048100 99.583435 11.047955 -86.265854 -49.916710 11.047981 86.362045 -49.916710 11.048078
12.200010 0.048899 99.576515 11.139260 -86.260262 -49.915325 11.139287 86.358047 -49.915325 11.139385
12.300011 0.049705 99.569534 11.230566 -86.254623 -49.913929 11.230593 86.354019 -49.913929 11.230693
12.400011 0.050518 99.562500 11.321872 -86.248940 -49.912521 11.321898 86.349960 -49.912521 11.322001
12.500011 0.051337 99.555405 11.413177 -86.243210 -49.911102 11.413204 86.345863 -49.911102 11.413308
12.600012 0.052162 99.548256 11.504483 -86.237427 -49.909672 11.504510 86.341736 -49.909672 11.504616
12.700012 0.052995 99.541046 11.595789 -86.231598 -49.908230 11.595816 86.337578 -49.908230 11.595923
12.800013 0.053833 99.533783 11.687095 -86.225723 -49.906776 11.687121 86.333382 -49.906776 11.687231
12.900013 0.054679 99.526459 11.778400 -86.219803 -49.905312 11.778427 86.329155 -49.905312 11.778539
13.000013 0.055531 99.519081 11.869706 -86.213837 -49.903835 11.869733 86.324898 -49.903835 11.869846
13.100014 0.056390 99.511642 11.961012 -86.207825 -49.902348 11.961039 86.320602 -49.902348 11.961154
13.200014 0.057255 99.504150 12.052318 -86.201767 -49.900848 12.052344 86.316277 -49.900848 12.052462
13.300014 0.058127 99.496597 12.143623 -86.195663 -49.899338 12.143650 86.311920 -49.899338 12.143769
13.400015 0.059006 99.488991 12.234929 -86.189514 -49.897816 12.234956 86.307526 -49.897816 12.235077
13.500015 0.059891 99.481323 12.326235 -86.183319 -49.896282 12.326262 86.303101 -49.896282 12.326385
